HarvardX/PH207x/2012_Fall,MHxPC130170674,1,0,0,0,United States,Master's,1975,f,0,2012/8/22,2013/2/12,1,1,,,0
HarvardX/PH207x/2012_Fall,MHxPC130328600,1,0,0,0,Other South America,Master's,1980,m,0,2012/11/2,2012/11/2,2,1,,,0
HarvardX/PH207x/2012_Fall,MHxPC130040794,1,1,0,0,United States,Doctorate,1980,m,0,2012/10/14,2012/10/22,233,2,54,2,0
HarvardX/PH207x/2012_Fall,MHxPC130475487,1,1,0,0,India,Doctorate,1977,m,,2013/8/20,2013/8/20,5,1,,1,0
HarvardX/PH207x/2012_Fall,MHxPC130317327,1,1,0,0,United States,Master's,1948,m,0.04,2012/10/15,2013/4/6,2545,19,979,3,0
HarvardX/PH207x/2012_Fall,MHxPC130118203,1,0,0,0,United States,Bachelor's,1979,m,,2012/11/7,2012/11/15,6,3,,,0
HarvardX/PH207x/2012_Fall,MHxPC130453918,1,1,0,0,United States,Secondary,1967,f,0,2012/10/15,2012/10/16,76,2,13,2,0
HarvardX/PH207x/2012_Fall,MHxPC130400321,1,1,0,0,Other Middle East/Central Asia,Doctorate,1975,m,0.33,2012/11/25,2013/1/14,292,3,12,6,0
HarvardX/PH207x/2012_Fall,MHxPC130432091,1,0,0,0,United States,Master's,1984,f,0,2012/9/22,2012/9/23,2,2,,,0
HarvardX/PH207x/2012_Fall,MHxPC130131392,1,1,0,0,Brazil,Bachelor's,1987,f,,2012/10/14,2012/10/17,11,1,,2,0
HarvardX/PH207x/2012_Fall,MHxPC130350565,1,1,0,0,Other Africa,Bachelor's,1984,f,0.04,2012/10/25,2012/11/14,882,9,314,5,0
HarvardX/PH207x/2012_Fall,MHxPC130169720,1,1,0,0,United States,Master's,1983,f,0.01,2012/10/16,2012/11/18,239,11,58,3,0
HarvardX/PH207x/2012_Fall,MHxPC130043832,1,1,0,0,Other Africa,Doctorate,1979,m,0,2012/12/6,2013/3/16,12,2,1,2,0
HarvardX/PH207x/2012_Fall,MHxPC130054594,1,1,0,0,United States,Master's,1976,f,0,2012/8/25,2012/10/16,26,2,,1,0
HarvardX/PH207x/2012_Fall,MHxPC130022972,1,0,0,0,India,Secondary,1991,f,0,2012/10/19,2013/2/17,2,2,,,0
HarvardX/PH207x/2012_Fall,MHxPC130209642,1,1,0,0,United States,Bachelor's,1981,m,,2013/6/8,2013/6/8,5,1,,,0
HarvardX/PH207x/2012_Fall,MHxPC130593551,1,1,0,0,United Kingdom,Bachelor's,1990,f,0,2012/7/30,2012/10/15,6,2,1,1,0
HarvardX/PH207x/2012_Fall,MHxPC130335643,1,1,0,0,United States,Bachelor's,1985,f,0,2013/1/7,2013/1/13,16,2,3,3,0
HarvardX/PH207x/2012_Fall,MHxPC130324479,1,1,0,0,India,Bachelor's,1984,f,0.02,2012/9/5,2012/10/30,517,7,104,3,0
HarvardX/PH207x/2012_Fall,MHxPC130111762,1,1,1,0,United States,Master's,1977,f,0.62,2012/10/21,2013/6/6,6832,30,1203,14,0
HarvardX/PH207x/2012_Fall,MHxPC130460237,1,1,0,0,Other Europe,Secondary,1991,m,,2013/7/30,2013/7/30,20,1,4,3,0
HarvardX/PH207x/2012_Fall,MHxPC130519415,1,0,0,0,Other Europe,Doctorate,1982,m,,2013/6/17,2013/6/17,1,1,,,0
HarvardX/PH207x/2012_Fall,MHxPC130018654,1,0,0,0,United States,Bachelor's,1969,m,,2013/6/17,2013/6/17,2,1,,,0
HarvardX/PH207x/2012_Fall,MHxPC130067763,1,1,1,0,India,Master's,1985,f,0.46,2012/8/21,2013/1/15,2553,35,27,15,0
HarvardX/PH207x/2012_Fall,MHxPC130324044,1,1,0,0,United Kingdom,Master's,1970,m,,2013/8/26,2013/9/1,18,2,3,2,0
HarvardX/PH207x/2012_Fall,MHxPC130569502,1,1,0,0,Other South America,Bachelor's,1988,m,0,2012/10/21,2012/10/21,6,1,1,1,0
HarvardX/PH207x/2012_Fall,MHxPC130248136,1,0,0,0,Other Europe,Master's,1975,m,0,2012/10/21,2012/10/21,5,1,,,0
HarvardX/PH207x/2012_Fall,MHxPC130030054,1,1,0,0,India,Bachelor's,1984,m,,2013/7/31,2013/7/31,4,1,,1,0
